COD_ZONA,CONDICAO_ATIVIDADE,QTD
407,Nunca Trabalhou,10114.878075889616
407,Dona de Casa,6747.821081834116
407,Estudante,19876.965015586586
408,Ocupado,11238.760945871592
408,Faz Bico,6591.738166667384
408,Em Licença Médica,490.87440295042813
408,Aposentado,4608.730856144338
408,Sem Trabalho,6386.139253276787
408,Nunca Trabalhou,4013.7473992507666
408,Dona de Casa,6678.5150468492
408,Estudante,7552.49708029624
409,Ocupado,5369.158559179227
409,Faz Bico,1350.3564932172367
409,Em Licença Médica,0
409,Aposentado,2233.5870267154255
409,Sem Trabalho,1583.3019705074598
409,Nunca Trabalhou,1268.4415410110075
409,Dona de Casa,1526.856791786696
409,Estudante,3462.294893514257
410,Ocupado,2309.2877116727286
410,Faz Bico,1152.9130110914289
410,Em Licença Médica,74.11896545454546
410,Aposentado,1069.7053326064938
410,Sem Trabalho,1296.877230462425
410,Nunca Trabalhou,648.7303862753248
410,Dona de Casa,1126.4633320352816
410,Estudante,1713.9044368878795
411,Ocupado,6201.788811396493
411,Faz Bico,933.5002990002577
411,Em Licença Médica,0
411,Aposentado,2004.5596644070938
411,Sem Trabalho,1265.8969809344603
411,Nunca Trabalhou,1204.561527413648
411,Dona de Casa,1151.1130155111848
411,Estudante,2603.5800923525776
412,Ocupado,11623.645604395606
412,Faz Bico,2325.3100974780227
412,Em Licença Médica,0
412,Aposentado,4510.842500192309
412,Sem Trabalho,4028.205821989011
412,Nunca Trabalhou,2509.4097794871795
412,Dona de Casa,4548.923920313187
412,Estudante,6783.6624820293055
413,Ocupado,9869.023787097216
413,Faz Bico,1629.883341022222
413,Em Licença Médica,164.5040817777777
413,Aposentado,2523.9736176407396
413,Sem Trabalho,2259.5884668583326
413,Nunca Trabalhou,2292.303088651852
413,Dona de Casa,2264.1935883194437
413,Estudante,5701.53198908611
414,Ocupado,10768.871951789155
414,Faz Bico,1467.418637672203
414,Em Licença Médica,0
414,Aposentado,2513.902217676554
414,Sem Trabalho,3600.4062509053247
414,Nunca Trabalhou,2744.2150261646875
414,Dona de Casa,3962.8649155527405
414,Estudante,6419.31881400807
415,Ocupado,4817.974604709939
415,Faz Bico,692.3381057454546
415,Em Licença Médica,0
415,Aposentado,2537.520678972517
415,Sem Trabalho,1617.9181564706137
415,Nunca Trabalhou,1379.0391122401695
415,Dona de Casa,1653.4689954363644
415,Estudante,3860.7441122253717
416,Ocupado,9161.377860781795
416,Faz Bico,1514.2515584895846
416,Em Licença Médica,515.0576917419354
416,Aposentado,3832.2631929423083
416,Sem Trabalho,3814.3331960114933
416,Nunca Trabalhou,2122.107766525695
416,Dona de Casa,1663.6203349008747
416,Estudante,5977.991831478711
417,Ocupado,18018.103328694095
417,Faz Bico,2176.9109524736855
417,Em Licença Médica,0
417,Aposentado,6267.033482802634
417,Sem Trabalho,3614.4406849144743
417,Nunca Trabalhou,2331.9964907368426
417,Dona de Casa,3494.540271740132
417,Estudante,7865.976505595396
418,Ocupado,17812.629337534298
418,Faz Bico,1049.3354824116425
418,Em Licença Médica,618.8341604324324
418,Aposentado,11629.731964507278
418,Sem Trabalho,5857.381096149689
418,Nunca Trabalhou,2580.2896808565492
418,Dona de Casa,3471.1276054885666
418,Estudante,7468.67871064865
419,Ocupado,12856.095206299347
419,Faz Bico,5042.2758070077025
419,Em Licença Médica,356.66448745454545
419,Aposentado,5449.815696479099
419,Sem Trabalho,2075.1499903126105
419,Nunca Trabalhou,2109.6960392553037
419,Dona de Casa,3596.339944444806
419,Estudante,5924.961249510784
420,Ocupado,1594.0492466666665
420,Faz Bico,270.9276919354838
420,Em Licença Médica,39.36471774193546
420,Aposentado,854.3101779569886
420,Sem Trabalho,601.2479508960573
420,Nunca Trabalhou,312.434239641577
420,Dona de Casa,178.83828655913973
420,Estudante,608.8286749462364
421,Ocupado,6130.2832621167245
421,Faz Bico,522.2284702528734
421,Em Licença Médica,32.799963625000004
421,Aposentado,2819.196284116571
421,Sem Trabalho,1697.8316566089075
421,Nunca Trabalhou,872.0797193003062
421,Dona de Casa,631.47419134477
421,Estudante,2122.108096538602
422,Ocupado,29098.841709287582
422,Faz Bico,553.9171168235281
422,Em Licença Médica,135.8490772941173
422,Aposentado,6204.301173108818
422,Sem Trabalho,2253.601589264704
422,Nunca Trabalhou,3902.08396620784
422,Dona de Casa,3427.438613673526
422,Estudante,10182.966813423847
423,Ocupado,13207.06945044522
423,Faz Bico,793.3950459770117
423,Em Licença Médica,0
423,Aposentado,4613.158261875088
423,Sem Trabalho,3708.8600715696043
423,Nunca Trabalhou,1913.450972654454
423,Dona de Casa,2619.620594586001
423,Estudante,4595.444384826509
424,Ocupado,9406.648553300382
424,Faz Bico,1477.0818499515794
424,Em Licença Médica,505.00183132000006
424,Aposentado,3204.8629995343586
424,Sem Trabalho,3398.8714186396173
424,Nunca Trabalhou,1448.0927921052635
424,Dona de Casa,1289.1212276752156
424,Estudante,3072.316277094738
425,Ocupado,8402.479276109321
425,Faz Bico,1546.816319559093
425,Em Licença Médica,0
425,Aposentado,4336.467400226335
425,Sem Trabalho,4748.278765801792
425,Nunca Trabalhou,1787.4612616542427
425,Dona de Casa,2037.4336790248085
425,Estudante,3984.0649645968488
426,Ocupado,8627.435038792866
426,Faz Bico,246.2364408705881
426,Em Licença Médica,295.7977839117645
426,Aposentado,3325.740276938233
426,Sem Trabalho,1450.3954093165767
426,Nunca Trabalhou,1239.3427197725482
426,Dona de Casa,728.4624224117644
426,Estudante,3728.5892246020485
427,Ocupado,16814.681845708204
427,Faz Bico,835.6988726666663
427,Em Licença Médica,321.3980559999997
427,Aposentado,8272.489663766202
427,Sem Trabalho,4822.724877621003
427,Nunca Trabalhou,2550.741229315067
427,Dona de Casa,1730.9007514648392
427,Estudante,6577.376166312326
428,Ocupado,22522.28047652313
428,Faz Bico,2711.4216340348135
428,Em Licença Médica,204.43850545945912
428,Aposentado,5754.482255198811
428,Sem Trabalho,4022.110209994502
428,Nunca Trabalhou,3715.9225569335767
428,Dona de Casa,5931.411122392579
428,Estudante,7128.9381797132355
429,Ocupado,25803.55244560481
429,Faz Bico,3020.1718238490034
429,Em Licença Médica,0
429,Aposentado,8549.095763423602
429,Sem Trabalho,2593.917265515792
429,Nunca Trabalhou,4042.796656266672
429,Dona de Casa,5087.680706303454
429,Estudante,10614.800678443631
430,Ocupado,18676.458440130034
430,Faz Bico,1571.9315204823533
430,Em Licença Médica,0
430,Aposentado,4789.764723271342
430,Sem Trabalho,3881.815284902214
430,Nunca Trabalhou,2486.4943747712427
430,Dona de Casa,2880.0751623522888
430,Estudante,6583.456492159657
431,Ocupado,36258.68885289907
431,Faz Bico,6698.56712313333
431,Em Licença Médica,0
431,Aposentado,12956.181413544122
431,Sem Trabalho,12454.970231082758
431,Nunca Trabalhou,6434.220948497643
431,Dona de Casa,11934.4069069931
431,Estudante,19020.958137193553
432,Ocupado,39129.12875353823
432,Faz Bico,4340.330559240771
432,Em Licença Médica,1002.5131360810813
432,Aposentado,19898.13589743005
432,Sem Trabalho,12346.2132852289
432,Nunca Trabalhou,7295.063120196051
432,Dona de Casa,6719.171601533649
432,Estudante,20711.45800604948
433,Ocupado,42848.50960572999
433,Faz Bico,6240.140061060753
433,Em Licença Médica,1390.822150764904
433,Aposentado,16188.816340513817
433,Sem Trabalho,14518.497928008015
433,Nunca Trabalhou,9263.804498732368
433,Dona de Casa,9544.988024127859
433,Estudante,17909.44682355304
434,Ocupado,875.3146433747222
434,Faz Bico,216.46339006873603
434,Em Licença Médica,49.424410181818175
434,Aposentado,267.821297549889
434,Sem Trabalho,252.45009938137463
434,Nunca Trabalhou,284.84199230155195
434,Dona de Casa,489.7308983658535
434,Estudante,602.9521640665185
435,Ocupado,12808.578246056884
435,Faz Bico,1919.4622846574407
435,Em Licença Médica,0
435,Aposentado,3372.5464120063702
435,Sem Trabalho,5166.370932282167
435,Nunca Trabalhou,2256.5687084939877
435,Dona de Casa,2183.7486709099544
435,Estudante,6456.7212497772425
436,Ocupado,48197.226249816
436,Faz Bico,6489.852497978365
436,Em Licença Médica,1042.4406855409838
436,Aposentado,13569.241997326242
436,Sem Trabalho,20171.52200356365
436,Nunca Trabalhou,8853.275710912792
436,Dona de Casa,7085.469682656954
436,Estudante,22473.993319654066
437,Ocupado,59002.21385032001
437,Faz Bico,13992.970791042751
437,Em Licença Médica,2591.396567523242
437,Aposentado,17372.55529765356
437,Sem Trabalho,27397.500697708816
437,Nunca Trabalhou,11567.094704018538
437,Dona de Casa,7564.311634746519
437,Estudante,28368.010314733223
438,Ocupado,32079.26602785547
438,Faz Bico,8660.269718375175
438,Em Licença Médica,0
438,Aposentado,7456.793538027449
438,Sem Trabalho,10340.130645874053
438,Nunca Trabalhou,6325.118442794924
438,Dona de Casa,13138.491787623563
438,Estudante,17760.9037661531
439,Ocupado,10270.916634547993
439,Faz Bico,412.78717144736856
439,Em Licença Médica,302.5026173684211
439,Aposentado,1949.0831891470584
439,Sem Trabalho,3981.581496176469
439,Nunca Trabalhou,1669.2426204798755
439,Dona de Casa,2031.9707934520115
439,Estudante,4653.91437692879
440,Ocupado,32827.685966944155
440,Faz Bico,3670.5521929999964
440,Em Licença Médica,0
440,Aposentado,9511.261850693501
440,Sem Trabalho,4886.599093314284
440,Nunca Trabalhou,4939.351432955843
440,Dona de Casa,9767.733679946747
440,Estudante,15631.835392055835
441,Ocupado,9319.830680037237
441,Faz Bico,128.80631836734707
441,Em Licença Médica,346.0740964451529
441,Aposentado,3141.4232685874995
441,Sem Trabalho,1890.733103249998
441,Nunca Trabalhou,1409.3805045839272
441,Dona de Casa,2189.163998674489
441,Estudante,4398.589907700252
442,Ocupado,5865.342236646333
442,Faz Bico,494.9296414400004
442,Em Licença Médica,55.43507606896556
442,Aposentado,1398.3996081301427
442,Sem Trabalho,1148.458124314484
442,Nunca Trabalhou,834.7070616034895
442,Dona de Casa,1518.6698977303056
442,Estudante,2412.056350884897
443,Ocupado,3261.3219351722646
443,Faz Bico,1637.8440772694985
443,Em Licença Médica,164.6849567017543
443,Aposentado,1323.1833169300355
443,Sem Trabalho,2417.491083357217
443,Nunca Trabalhou,869.9808240693296
443,Dona de Casa,252.78268366138226
443,Estudante,2985.711117980131
444,Ocupado,7386.0536455850215
444,Faz Bico,2224.447576396397
444,Em Licença Médica,0
444,Aposentado,5428.62472718494
444,Sem Trabalho,8750.898566136055
444,Nunca Trabalhou,2914.5791717354173
444,Dona de Casa,2026.5942970437197
444,Estudante,6860.793874407181
445,Ocupado,37533.19768535303
445,Faz Bico,5158.200014991973
445,Em Licença Médica,0
445,Aposentado,13536.395025004382
445,Sem Trabalho,6188.281865665284
445,Nunca Trabalhou,6178.876698529405
445,Dona de Casa,8743.800170509698
445,Estudante,18143.21681775028
446,Ocupado,23844.84147273621
446,Faz Bico,1342.6033701060599
446,Em Licença Médica,0
446,Aposentado,6638.893083511246
446,Sem Trabalho,3736.0340789235674
446,Nunca Trabalhou,3558.409237282557
446,Dona de Casa,5269.748677648146
446,Estudante,10597.46009525265
447,Ocupado,19327.67829402472
447,Faz Bico,520.5134471164913
447,Em Licença Médica,0
447,Aposentado,5764.303448314102
447,Sem Trabalho,3048.8496491771657
447,Nunca Trabalhou,2878.022435567008
447,Dona de Casa,2899.290153319621
447,Estudante,10035.335423014365
448,Ocupado,18671.94103915601
448,Faz Bico,739.2786649052637
448,Em Licença Médica,690.4863831904762
448,Aposentado,6630.081143646619
448,Sem Trabalho,4417.389849859776
448,Nunca Trabalhou,2942.7342871278206
448,Dona de Casa,2641.4093210144756
448,Estudante,8740.69045435972
449,Ocupado,33802.21630931133
449,Faz Bico,1386.0017774502344
449,Em Licença Médica,0
449,Aposentado,7116.701079050145
449,Sem Trabalho,5843.103339094167
449,Nunca Trabalhou,4349.0018937923
449,Dona de Casa,2621.6842091865096
449,Estudante,12086.305958793195
450,Ocupado,62738.366325062896
450,Faz Bico,11253.324925110654
450,Em Licença Médica,1025.4627930976085
450,Aposentado,21493.148544306594
450,Sem Trabalho,19616.89222573367
450,Nunca Trabalhou,12386.236011641857
450,Dona de Casa,17130.100283428106
450,Estudante,26616.460142294585
451,Ocupado,38495.70286279906
451,Faz Bico,11033.353315615877
451,Em Licença Médica,794.9713009567872
451,Aposentado,10581.464865183843
451,Sem Trabalho,8607.301657901078
451,Nunca Trabalhou,6611.735240408097
451,Dona de Casa,6340.165219308488
451,Estudante,19706.307718100794
452,Ocupado,17503.769548749384
452,Faz Bico,1470.9361863886836
452,Em Licença Médica,229.64168000000018
452,Aposentado,5959.542239783252
452,Sem Trabalho,5556.753547215534
452,Nunca Trabalhou,3050.3513920408177
452,Dona de Casa,6138.379887365108
452,Estudante,7227.620283778164
453,Ocupado,12834.576162544714
453,Faz Bico,0
453,Em Licença Médica,0
453,Aposentado,4976.332931376395
453,Sem Trabalho,3176.705837079494
453,Nunca Trabalhou,1981.4956186176432
453,Dona de Casa,2944.499400479587
453,Estudante,4706.379367761452
454,Ocupado,56677.479759048314
454,Faz Bico,6976.011606593363
454,Em Licença Médica,790.9266452654235
454,Aposentado,15315.153681106452
454,Sem Trabalho,18240.583438274556
454,Nunca Trabalhou,9534.458506090932
454,Dona de Casa,12901.164426110834
454,Estudante,22493.200823840147
455,Ocupado,23851.738630542273
455,Faz Bico,5352.571671168983
455,Em Licença Médica,0
455,Aposentado,4495.2057490212455
455,Sem Trabalho,2603.9651721833384
455,Nunca Trabalhou,4333.649766132627
455,Dona de Casa,3092.7308486560723
455,Estudante,13696.142393896129
456,Ocupado,28295.25620937497
456,Faz Bico,7261.71973976388
456,Em Licença Médica,2734.453264472219
456,Aposentado,11209.78099597221
456,Sem Trabalho,15810.87027712962
456,Nunca Trabalhou,7516.763132814807
456,Dona de Casa,10130.956287092582
456,Estudante,16646.21280699998
457,Ocupado,38811.478073489176
457,Faz Bico,8817.51608998855
457,Em Licença Médica,0
457,Aposentado,8797.831760907033
457,Sem Trabalho,11497.226579598071
457,Nunca Trabalhou,8146.81755232061
457,Dona de Casa,11782.395258674216
457,Estudante,20101.7173562572
458,Ocupado,27515.61756430594
458,Faz Bico,3460.3580105467117
458,Em Licença Médica,0
458,Aposentado,6213.477712566486
458,Sem Trabalho,6082.762103918622
458,Nunca Trabalhou,4621.702152946815
458,Dona de Casa,3720.806905189869
458,Estudante,9628.284363667728
459,Ocupado,19380.452140510468
459,Faz Bico,3554.970771956127
459,Em Licença Médica,862.5157752600002
459,Aposentado,10247.019691585716
459,Sem Trabalho,9449.136779763958
459,Nunca Trabalhou,5858.438124840879
459,Dona de Casa,7287.144353475579
459,Estudante,17877.336243142247
460,Ocupado,26378.976239356736
460,Faz Bico,3116.9929974269025
460,Em Licença Médica,0
460,Aposentado,4574.467976000002
460,Sem Trabalho,3312.380600514621
460,Nunca Trabalhou,6266.646714900589
460,Dona de Casa,3696.3312128947387
460,Estudante,11789.191269438605
461,Ocupado,19936.622058763147
461,Faz Bico,3072.649708526122
461,Em Licença Médica,640.2700800736842
461,Aposentado,5087.248103614929
461,Sem Trabalho,5864.61464298719
461,Nunca Trabalhou,3922.3972777738786
461,Dona de Casa,1557.7231692296298
461,Estudante,7997.474375847953
462,Ocupado,37702.52422218344
462,Faz Bico,6152.858588240287
462,Em Licença Médica,735.7229728027436
462,Aposentado,7912.130114951833
462,Sem Trabalho,13713.074039454088
462,Nunca Trabalhou,8237.449477984323
462,Dona de Casa,6768.631908140714
462,Estudante,19748.590097803306
463,Ocupado,23854.456495251667
463,Faz Bico,3519.4989035628746
463,Em Licença Médica,262.6795998437503
463,Aposentado,6718.35537640342
463,Sem Trabalho,8377.476505407374
463,Nunca Trabalhou,6679.238019759032
463,Dona de Casa,4714.036015374996
463,Estudante,12708.261811476277
464,Ocupado,27903.154021670278
464,Faz Bico,7280.105122100601
464,Em Licença Médica,0
464,Aposentado,5077.607007212312
464,Sem Trabalho,8605.21081474595
464,Nunca Trabalhou,6029.384039442046
464,Dona de Casa,4190.066483697297
464,Estudante,13612.458686172082
465,Ocupado,43448.893651747014
465,Faz Bico,4320.058896273109
465,Em Licença Médica,0
465,Aposentado,8785.100438108902
465,Sem Trabalho,14990.297811143288
465,Nunca Trabalhou,10139.96857916533
465,Dona de Casa,10269.343003641967
465,Estudante,24072.364152443308
466,Ocupado,21336.880777142076
466,Faz Bico,3356.1694484637715
466,Em Licença Médica,214.78743956521762
466,Aposentado,4186.851634775985
466,Sem Trabalho,6514.483690899177
466,Nunca Trabalhou,4621.770780000004
466,Dona de Casa,3502.915279673709
466,Estudante,11992.146878392692
467,Ocupado,8488.742870172768
467,Faz Bico,1650.4618439131261
467,Em Licença Médica,0
467,Aposentado,1268.0293178727015
467,Sem Trabalho,2155.8196418419284
467,Nunca Trabalhou,1625.3245911866668
467,Dona de Casa,507.79842438458604
467,Estudante,3900.8198582796313
468,Ocupado,53155.80641233908
468,Faz Bico,15875.030676108674
468,Em Licença Médica,1329.4227523229213
468,Aposentado,10278.753992778422
468,Sem Trabalho,18178.35222682337
468,Nunca Trabalhou,13220.841892170458
468,Dona de Casa,10704.106579233769
468,Estudante,29875.708678575502
469,Ocupado,2034.0217148537618
469,Faz Bico,227.65435899943077
469,Em Licença Médica,0
469,Aposentado,296.33390971823815
469,Sem Trabalho,472.52033823327145
469,Nunca Trabalhou,420.6487469526323
469,Dona de Casa,425.99128166171556
469,Estudante,1380.8309860966544
470,Ocupado,3903.3693850476143
470,Faz Bico,560.0293448380951
470,Em Licença Médica,0
470,Aposentado,553.5672813523805
470,Sem Trabalho,504.8157266095234
470,Nunca Trabalhou,634.7332982857138
470,Dona de Casa,367.38402780952345
470,Estudante,1410.1021209523797
471,Ocupado,4858.215114307939
471,Faz Bico,1614.8846896995574
471,Em Licença Médica,0
471,Aposentado,1322.894853607113
471,Sem Trabalho,1415.6784674132543
471,Nunca Trabalhou,1040.4163146737023
471,Dona de Casa,2083.1060654562057
471,Estudante,2869.8030784215925
472,Ocupado,12539.285138829411
472,Faz Bico,3724.134612710727
472,Em Licença Médica,287.3647009946262
472,Aposentado,3698.45579805789
472,Sem Trabalho,5195.956196752196
472,Nunca Trabalhou,3312.284991146551
472,Dona de Casa,2405.7543192043818
472,Estudante,8794.76384459065
473,Ocupado,7648.0309529026545
473,Faz Bico,1592.021999308649
473,Em Licença Médica,0
473,Aposentado,1707.1240013237084
473,Sem Trabalho,2652.7148048893037
473,Nunca Trabalhou,1549.7175853451347
473,Dona de Casa,1714.063376252136
473,Estudante,4089.3317282980947
474,Ocupado,2254.082583097561
474,Faz Bico,601.3495905731706
474,Em Licença Médica,0
474,Aposentado,388.20717437042686
474,Sem Trabalho,645.4204264314025
474,Nunca Trabalhou,419.2648797042683
474,Dona de Casa,385.4687179481708
474,Estudante,1257.2057929481705
475,Ocupado,8772.94625228571
475,Faz Bico,2598.9833923030287
475,Em Licença Médica,101.97037584415578
475,Aposentado,2912.439276935064
475,Sem Trabalho,3858.1411274848483
475,Nunca Trabalhou,2290.154637878787
475,Dona de Casa,3150.087874939393
475,Estudante,6310.2804679480505
476,Ocupado,35063.1135210244
476,Faz Bico,3123.8518807262
476,Em Licença Médica,366.9959859999996
476,Aposentado,3404.764034519604
476,Sem Trabalho,9589.578561814073
476,Nunca Trabalhou,8354.490741078778
476,Dona de Casa,8377.016571983057
476,Estudante,14687.175708156135
477,Ocupado,18216.74264965711
477,Faz Bico,410.75642181818137
477,Em Licença Médica,168.51942738461523
477,Aposentado,2820.971639416132
477,Sem Trabalho,7598.049284507408
477,Nunca Trabalhou,4571.142569426474
477,Dona de Casa,4233.31491118605
477,Estudante,8285.508231355036
478,Ocupado,0
478,Faz Bico,0
478,Em Licença Médica,0
478,Aposentado,0
478,Sem Trabalho,0
478,Nunca Trabalhou,0
478,Dona de Casa,0
478,Estudante,0
479,Ocupado,0
479,Faz Bico,0
479,Em Licença Médica,0
479,Aposentado,0
479,Sem Trabalho,0
479,Nunca Trabalhou,0
479,Dona de Casa,0
479,Estudante,0
480,Ocupado,14828.073417694772
480,Faz Bico,2717.5776123957176
480,Em Licença Médica,275.2858707226885
480,Aposentado,2914.533301530171
480,Sem Trabalho,5892.055744647048
480,Nunca Trabalhou,3732.5337506722603
480,Dona de Casa,2913.404378462944
480,Estudante,8776.542750021756
481,Ocupado,24121.571665726722
481,Faz Bico,4607.457002157898
481,Em Licença Médica,0
481,Aposentado,3999.7921322510165
481,Sem Trabalho,7521.992820710535
481,Nunca Trabalhou,6054.7861088137715
481,Dona de Casa,5499.858669868427
481,Estudante,12984.538686720654
482,Ocupado,5859.383008358978
482,Faz Bico,1063.7895684017108
482,Em Licença Médica,136.00639830769248
482,Aposentado,2076.9270588290615
482,Sem Trabalho,3318.1930823846183
482,Nunca Trabalhou,1756.997852307694
482,Dona de Casa,1748.2628323162414
482,Estudante,3834.440707675216
483,Ocupado,1418.7811474999996
483,Faz Bico,73.562412825
483,Em Licença Médica,2.0990566666666646
483,Aposentado,253.31105160000004
483,Sem Trabalho,353.505592725
483,Nunca Trabalhou,360.99792379166666
483,Dona de Casa,112.793055075
483,Estudante,743.9503656083333
484,Ocupado,45151.026185256225
484,Faz Bico,8382.784468982076
484,Em Licença Médica,1024.8503540404865
484,Aposentado,12716.0259391579
484,Sem Trabalho,13654.402882215169
484,Nunca Trabalhou,11198.678559344424
484,Dona de Casa,13944.682827961846
484,Estudante,25620.552044149823
485,Ocupado,36038.16801658673
485,Faz Bico,6190.238299316215
485,Em Licença Médica,2316.6973746266385
485,Aposentado,10509.34039492506
485,Sem Trabalho,14386.247600880604
485,Nunca Trabalhou,8725.73943271807
485,Dona de Casa,8887.461475347114
485,Estudante,23619.10510748531
486,Ocupado,21719.741939689127
486,Faz Bico,5915.659450785264
486,Em Licença Médica,220.803408076923
486,Aposentado,9083.920187394244
486,Sem Trabalho,7034.75175450642
486,Nunca Trabalhou,5490.907898519239
486,Dona de Casa,6689.205853443918
486,Estudante,13489.009445842965
487,Ocupado,13123.681069043254
487,Faz Bico,2383.0289582175715
487,Em Licença Médica,0
487,Aposentado,2066.394559653055
487,Sem Trabalho,4346.519578996228
487,Nunca Trabalhou,3115.232447531329
487,Dona de Casa,2336.5807664100903
487,Estudante,6411.55273639529
488,Ocupado,15060.130766398155
488,Faz Bico,2609.467483477659
488,Em Licença Médica,685.7560828224086
488,Aposentado,4462.956846362861
488,Sem Trabalho,5826.443998546834
488,Nunca Trabalhou,3750.5180556600817
488,Dona de Casa,2897.6816645152903
488,Estudante,8355.0373017611
489,Ocupado,2193.2658476495003
489,Faz Bico,157.0096896419151
489,Em Licença Médica,52.01828488888896
489,Aposentado,647.9299192950327
489,Sem Trabalho,135.5687454820236
489,Nunca Trabalhou,316.8744268151761
489,Dona de Casa,83.60626773333344
489,Estudante,868.7268955477869
490,Ocupado,5028.624048270943
490,Faz Bico,605.5412047450975
490,Em Licença Médica,173.0117727843136
490,Aposentado,1236.5428207647046
490,Sem Trabalho,1238.7136054117636
490,Nunca Trabalhou,933.0093627843131
490,Dona de Casa,238.90528868627433
490,Estudante,2067.650460577539
491,Ocupado,13510.385132742145
491,Faz Bico,2046.8393774770018
491,Em Licença Médica,0
491,Aposentado,5785.576182376428
491,Sem Trabalho,2667.0008191034667
491,Nunca Trabalhou,2624.6163499822087
491,Dona de Casa,1691.6698666775683
491,Estudante,8573.906819312286
492,Ocupado,22127.922750594644
492,Faz Bico,1483.6596746923983
492,Em Licença Médica,0
492,Aposentado,9317.69591760539
492,Sem Trabalho,6591.262168610989
492,Nunca Trabalhou,4286.303545292234
492,Dona de Casa,4681.974881297077
492,Estudante,11773.190108632258
493,Ocupado,9685.023980668386
493,Faz Bico,2164.2013222615687
493,Em Licença Médica,78.62352073333336
493,Aposentado,3290.462779047023
493,Sem Trabalho,4233.634931590686
493,Nunca Trabalhou,2399.398760211019
493,Dona de Casa,2140.3331911801656
493,Estudante,7039.319265621013
494,Ocupado,25764.3569051451
494,Faz Bico,1851.9233971628764
494,Em Licença Médica,0
494,Aposentado,7349.750909003094
494,Sem Trabalho,9287.47913624187
494,Nunca Trabalhou,5301.630750270121
494,Dona de Casa,3510.072683437157
494,Estudante,10497.799638213279
495,Ocupado,47359.74379325933
495,Faz Bico,3722.8131745098053
495,Em Licença Médica,211.076395098039
495,Aposentado,13098.840565861448
495,Sem Trabalho,15606.82967804226
495,Nunca Trabalhou,9431.099437361292
495,Dona de Casa,11939.207651865958
495,Estudante,20599.392351363127
496,Ocupado,26745.84235572382
496,Faz Bico,4246.310113478523
496,Em Licença Médica,282.9904819999999
496,Aposentado,7703.649472164076
496,Sem Trabalho,9196.251515274796
496,Nunca Trabalhou,5125.399320946346
496,Dona de Casa,6213.896421866083
496,Estudante,12544.650334790667
497,Ocupado,5374.131371992577
497,Faz Bico,415.4883012283795
497,Em Licença Médica,23.772810915254226
497,Aposentado,1365.4277685098439
497,Sem Trabalho,1644.2856598271455
497,Nunca Trabalhou,987.7665730831694
497,Dona de Casa,698.2401350176929
497,Estudante,2280.890466179191
498,Ocupado,4371.6143881052685
498,Faz Bico,193.8329194947372
498,Em Licença Médica,279.6263742078951
498,Aposentado,1338.818591471055
498,Sem Trabalho,1366.8831626763183
498,Nunca Trabalhou,825.0824140105279
498,Dona de Casa,1202.4741340736864
498,Estudante,2021.6658611802668
499,Ocupado,43535.095644546156
499,Faz Bico,9619.6976994631
499,Em Licença Médica,254.82142765504156
499,Aposentado,13049.013481199854
499,Sem Trabalho,19053.234345314973
499,Nunca Trabalhou,9486.127540940748
499,Dona de Casa,12538.182636210782
499,Estudante,21803.812358527644
500,Ocupado,17987.46928010599
500,Faz Bico,3541.5441646748377
500,Em Licença Médica,437.12037888235335
500,Aposentado,5598.61136125047
500,Sem Trabalho,7414.448368389648
500,Nunca Trabalhou,3543.374604042019
500,Dona de Casa,2782.041687058824
500,Estudante,8512.402584284317
501,Ocupado,18767.823100166814
501,Faz Bico,2532.117364117377
501,Em Licença Médica,0
501,Aposentado,6393.833377642936
501,Sem Trabalho,6130.823403000776
501,Nunca Trabalhou,3648.9988079592276
501,Dona de Casa,2536.93668173035
501,Estudante,11291.471255713986
502,Ocupado,9502.484364956397
502,Faz Bico,688.9765083310326
502,Em Licença Médica,234.27681590625008
502,Aposentado,1766.249109880088
502,Sem Trabalho,1397.327219942225
502,Nunca Trabalhou,1738.335222227473
502,Dona de Casa,1628.2403159618475
502,Estudante,3786.1133229531274
503,Ocupado,2584.30378909711
503,Faz Bico,300.9400687907062
503,Em Licença Médica,70.97984514569038
503,Aposentado,431.02747911471045
503,Sem Trabalho,371.0536007663561
503,Nunca Trabalhou,446.20898520624337
503,Dona de Casa,564.1639135296609
503,Estudante,1134.3241999914933
504,Ocupado,46366.17283683521
504,Faz Bico,4663.124416243594
504,Em Licença Médica,833.4345033846164
504,Aposentado,11075.231522446895
504,Sem Trabalho,7407.369822745428
504,Nunca Trabalhou,7572.182332705134
504,Dona de Casa,5471.664811681322
504,Estudante,22918.8429612894
505,Ocupado,3371.964436487373
505,Faz Bico,152.59083356313124
505,Em Licença Médica,16.211814527777783
505,Aposentado,490.4493475328279
505,Sem Trabalho,563.407769320707
505,Nunca Trabalhou,565.0574886868686
505,Dona de Casa,801.0959885429291
505,Estudante,1972.2230623282817
506,Ocupado,16701.590996227766
506,Faz Bico,515.0936048294001
506,Em Licença Médica,0
506,Aposentado,2850.806258078761
506,Sem Trabalho,2117.6673633819346
506,Nunca Trabalhou,2641.2049670101947
506,Dona de Casa,1513.9922456953161
506,Estudante,6920.6424454124335
507,Ocupado,9849.118343731567
507,Faz Bico,517.5274187268906
507,Em Licença Médica,0
507,Aposentado,1763.4885983949239
507,Sem Trabalho,2075.573021643305
507,Nunca Trabalhou,1852.2023739083745
507,Dona de Casa,1555.0621333865429
