COD_ZONA,EMPREGOS_POR_CLASSE_ATIVIDADE,QTD
67,Pessoais,440.63041812013
67,Alimentação,0
67,Saúde,1546.26355075832
67,Educação,339.959424434614
67,Especializado,800.867646670837
67,Administração Pública,10.1235389957806
67,Outros,3995.88296710203
68,Agrícola,159.747491340426
68,Construção Civil,2050.16281636531
68,Indústria,3466.61212510361
68,Comércio,7756.22693867146
68,Transporte de Carga,124.947505364238
68,Transporte de Passageiros,1211.31008915018
68,Creditícios Financeiro,9551.71695885977
68,Pessoais,1072.87961685216
68,Alimentação,5897.45206992736
68,Saúde,4520.70397746433
68,Educação,2170.02260124115
68,Especializado,16109.4480692971
68,Administração Pública,365.795713076062
68,Outros,19108.511472841
69,Agrícola,0
69,Construção Civil,773.491952701006
69,Indústria,1477.06611586777
69,Comércio,3270.89354094386
69,Transporte de Carga,114.14416443077
69,Transporte de Passageiros,30.6419108217054
69,Creditícios Financeiro,2004.33865138103
69,Pessoais,492.599060153325
69,Alimentação,987.601060221728
69,Saúde,4335.73285885066
69,Educação,678.355826376387
69,Especializado,4175.15451086277
69,Administração Pública,0
69,Outros,5122.63026587388
70,Agrícola,0
70,Construção Civil,469.25782260951
70,Indústria,1294.89885744014
70,Comércio,1607.88892508331
70,Transporte de Carga,44.1000736321839
70,Transporte de Passageiros,384.175350554681
70,Creditícios Financeiro,110.505557919487
70,Pessoais,984.814343202892
70,Alimentação,1172.81334523766
70,Saúde,2309.13293049176
70,Educação,2087.72473363823
70,Especializado,2836.10478409945
70,Administração Pública,0
70,Outros,7022.56142826501
71,Agrícola,0
71,Construção Civil,1399.72597143743
71,Indústria,861.032912232943
71,Comércio,3620.29679029449
71,Transporte de Carga,247.287911236184
71,Transporte de Passageiros,418.383071447368
71,Creditícios Financeiro,189.464679700767
71,Pessoais,1194.04921319235
71,Alimentação,510.187265999999
71,Saúde,1505.29158374798
71,Educação,908.927262870647
71,Especializado,3501.11566844701
71,Administração Pública,0
71,Outros,6259.71334204066
72,Agrícola,0
72,Construção Civil,794.536357278289
72,Indústria,5354.11342518635
72,Comércio,1205.43958175572
72,Transporte de Carga,226.583065654497
72,Transporte de Passageiros,150.038602430556
72,Creditícios Financeiro,2887.16340639006
72,Pessoais,78.28575872
72,Alimentação,666.784541533077
72,Saúde,1303.10672930371
72,Educação,1580.18260203894
72,Especializado,2476.27028245802
72,Administração Pública,368.952466923077
72,Outros,7358.12178993444
73,Agrícola,522.354970267419
73,Construção Civil,5969.60134995855
73,Indústria,8416.51689597689
73,Comércio,11602.7128394492
73,Transporte de Carga,921.059069454232
73,Transporte de Passageiros,1506.6856813795
73,Creditícios Financeiro,8593.30809657599
73,Pessoais,531.325231652103
73,Alimentação,5670.03038161589
73,Saúde,1871.84223332375
73,Educação,1299.02339173379
73,Especializado,24859.7424921102
73,Administração Pública,530.710253587605
73,Outros,25437.6745170673
74,Agrícola,86.5354749171977
74,Construção Civil,1346.53195006587
74,Indústria,1220.13386803699
74,Comércio,3440.83634824373
74,Transporte de Carga,134.480883415385
74,Transporte de Passageiros,2247.02267155619
74,Creditícios Financeiro,2997.82464362996
74,Pessoais,1473.18423846691
74,Alimentação,412.692494051852
74,Saúde,2064.71725254648
74,Educação,1796.8288328089
74,Especializado,8728.30208768638
74,Administração Pública,1582.73773056209
74,Outros,8701.61296578496
75,Agrícola,0
75,Construção Civil,14.882901804878
75,Indústria,80.3965215319146
75,Comércio,2784.59299482924
75,Transporte de Carga,0
75,Transporte de Passageiros,313.083056159632
75,Creditícios Financeiro,181.240615187744
75,Pessoais,278.325934081882
75,Alimentação,410.614639346428
75,Saúde,437.981622002136
75,Educação,239.773845650396
75,Especializado,1757.17034485702
75,Administração Pública,0
75,Outros,6066.12601925655
76,Agrícola,0
76,Construção Civil,845.689994894774
76,Indústria,704.26928914412
76,Comércio,3920.09105597324
76,Transporte de Carga,0
76,Transporte de Passageiros,691.696010809861
76,Creditícios Financeiro,431.577727622782
76,Pessoais,917.650640058091
76,Alimentação,753.791487683003
76,Saúde,2024.85676826854
76,Educação,973.774576195358
76,Especializado,2080.62441337756
76,Administração Pública,196.369906666667
76,Outros,10138.2386812787
77,Agrícola,0
77,Construção Civil,1126.32414073618
77,Indústria,1294.76693058201
77,Comércio,3153.36133183652
77,Transporte de Carga,0
77,Transporte de Passageiros,22.5803142600001
77,Creditícios Financeiro,483.809311352393
77,Pessoais,366.404850003272
77,Alimentação,293.329185128062
77,Saúde,17216.9099734089
77,Educação,3084.75608273893
77,Especializado,2959.81144875135
77,Administração Pública,157.313828386572
77,Outros,8790.86882442826
78,Agrícola,0
78,Construção Civil,978.177829296647
78,Indústria,1196.86269484079
78,Comércio,3509.11980064723
78,Transporte de Carga,63.2943041422595
78,Transporte de Passageiros,867.469747892269
78,Creditícios Financeiro,580.439450315841
78,Pessoais,356.376902956302
78,Alimentação,5243.82298115313
78,Saúde,204.331939289464
78,Educação,464.769309760348
78,Especializado,2853.76635530952
78,Administração Pública,33.8754673642383
78,Outros,8579.72639796082
79,Agrícola,0
79,Construção Civil,257.286780617091
79,Indústria,557.181037003983
79,Comércio,3279.98017145116
79,Transporte de Carga,320.180281779661
79,Transporte de Passageiros,1066.12061253099
79,Creditícios Financeiro,3356.05702879252
79,Pessoais,872.225730505264
79,Alimentação,2093.33674345012
79,Saúde,12303.2809182401
79,Educação,1491.48285855719
79,Especializado,10209.7819080365
79,Administração Pública,1271.49577486305
79,Outros,9115.69092186219
80,Agrícola,0
80,Construção Civil,465.145444645515
80,Indústria,1168.14683711968
80,Comércio,3140.82729454598
80,Transporte de Carga,371.438736142259
80,Transporte de Passageiros,796.032077707318
80,Creditícios Financeiro,1778.34091645544
80,Pessoais,431.327139732024
80,Alimentação,3313.95905010568
80,Saúde,1027.58341426158
80,Educação,2394.39786738134
80,Especializado,5602.80055372983
80,Administração Pública,63.3895964139265
80,Outros,6999.22844004632
81,Agrícola,0
81,Construção Civil,2342.91188548055
81,Indústria,1556.17390574851
81,Comércio,8231.61673635521
81,Transporte de Carga,387.046069841544
81,Transporte de Passageiros,136.783746847826
81,Creditícios Financeiro,3234.69391823881
81,Pessoais,1482.11623498963
81,Alimentação,2417.57154362806
81,Saúde,460.124339190825
81,Educação,2518.49942511043
81,Especializado,7656.57280987645
81,Administração Pública,0
81,Outros,11216.7425352336
82,Agrícola,135.726989461174
82,Construção Civil,2905.24492947897
82,Indústria,4558.85503634921
82,Comércio,15130.0247292827
82,Transporte de Carga,59.2383158513872
82,Transporte de Passageiros,1754.8756725269
82,Creditícios Financeiro,7795.88370086549
82,Pessoais,854.243123508262
82,Alimentação,8902.48203142213
82,Saúde,3228.24095264738
82,Educação,3105.76556382926
82,Especializado,13218.0986163474
82,Administração Pública,550.145525811532
82,Outros,12874.994730627
83,Agrícola,60.9870689116739
83,Construção Civil,1316.87459514494
83,Indústria,1231.6666111755
83,Comércio,3405.57932552955
83,Transporte de Carga,983.138922171165
83,Transporte de Passageiros,166.977026532871
83,Creditícios Financeiro,349.758540296577
83,Pessoais,1611.81752293523
83,Alimentação,2814.47302945979
83,Saúde,1066.78236962328
83,Educação,1781.7130670526
83,Especializado,5632.32508860513
83,Administração Pública,160.182548995222
83,Outros,7218.25039266748
84,Agrícola,0
84,Construção Civil,412.137997141853
84,Indústria,734.787794611243
84,Comércio,1463.89649971897
84,Transporte de Carga,0
84,Transporte de Passageiros,44.8129797588427
84,Creditícios Financeiro,13.5940015185185
84,Pessoais,260.433994007336
84,Alimentação,82.6036893588427
84,Saúde,684.843286587431
84,Educação,1602.99025184523
84,Especializado,1571.98754733081
84,Administração Pública,0
84,Outros,5890.92350024646
85,Agrícola,0
85,Construção Civil,9.87624890972223
85,Indústria,0
85,Comércio,20.9038664722222
85,Transporte de Carga,0
85,Transporte de Passageiros,0
85,Creditícios Financeiro,814.097956406289
85,Pessoais,57.71711925
85,Alimentação,80.3898231818181
85,Saúde,277.679192489032
85,Educação,325.831204977173
85,Especializado,186.327671638889
85,Administração Pública,0
85,Outros,1486.3224101059
86,Agrícola,0
86,Construção Civil,160.680125631902
86,Indústria,47.0749556319019
86,Comércio,649.412754999875
86,Transporte de Carga,0
86,Transporte de Passageiros,0
86,Creditícios Financeiro,0
86,Pessoais,31.3833037546013
86,Alimentação,146.403282438903
86,Saúde,352.369201234141
86,Educação,638.614508875626
86,Especializado,481.201910710697
86,Administração Pública,0
86,Outros,1395.88009118834
87,Agrícola,29.5472569429533
87,Construção Civil,1447.17782971204
87,Indústria,1041.86603330492
87,Comércio,578.249878742112
87,Transporte de Carga,0
87,Transporte de Passageiros,0
87,Creditícios Financeiro,194.657414609016
87,Pessoais,506.88918819824
87,Alimentação,91.3052172208291
87,Saúde,1643.77258949788
87,Educação,1388.57293280497
87,Especializado,1346.68208525559
87,Administração Pública,0
87,Outros,2575.30267774953
88,Agrícola,0
88,Construção Civil,816.680002767794
88,Indústria,141.560878235258
88,Comércio,1700.44012319657
88,Transporte de Carga,0
88,Transporte de Passageiros,121.652321357934
88,Creditícios Financeiro,533.665792385529
88,Pessoais,1490.28551587896
88,Alimentação,2264.27916621195
88,Saúde,2446.20084202784
88,Educação,2622.66610835756
88,Especializado,4082.58730439646
88,Administração Pública,0
88,Outros,7892.86865220255
89,Agrícola,0
89,Construção Civil,429.700893828534
89,Indústria,352.374749570277
89,Comércio,391.72742502381
89,Transporte de Carga,0
89,Transporte de Passageiros,0
89,Creditícios Financeiro,0
89,Pessoais,0
89,Alimentação,670.191168428571
89,Saúde,339.240877857143
89,Educação,291.584462642857
89,Especializado,1377.42212837917
89,Administração Pública,0
89,Outros,1590.16013187275
90,Agrícola,0
90,Construção Civil,234.130217846154
90,Indústria,560.248612927806
90,Comércio,812.069581689087
90,Transporte de Carga,0
90,Transporte de Passageiros,221.306350492502
90,Creditícios Financeiro,0
90,Pessoais,552.685599115081
90,Alimentação,938.892361639122
90,Saúde,1354.17872972321
90,Educação,880.786638281128
90,Especializado,990.431825147146
90,Administração Pública,0
90,Outros,3196.3580940099
91,Agrícola,0
91,Construção Civil,25.1237136986301
91,Indústria,4334.4105924232
91,Comércio,4101.86460040263
91,Transporte de Carga,1100.47872614376
91,Transporte de Passageiros,121.652321357934
91,Creditícios Financeiro,1195.79738017594
91,Pessoais,1204.70876135593
91,Alimentação,937.135879655989
91,Saúde,0
91,Educação,926.058534455234
91,Especializado,251.496929150943
91,Administração Pública,1377.22151565816
91,Outros,8820.17874158396
92,Agrícola,0
92,Construção Civil,27.4125688913044
92,Indústria,1677.66345127565
92,Comércio,759.168262433546
92,Transporte de Carga,969.854900682483
92,Transporte de Passageiros,0
92,Creditícios Financeiro,59.3229089551451
92,Pessoais,11.4315705
92,Alimentação,12.7521508846154
92,Saúde,2079.39245090119
92,Educação,86.5752269981679
92,Especializado,2449.01818216998
92,Administração Pública,1082.60018482433
92,Outros,3709.59824652733
93,Agrícola,0
93,Construção Civil,1207.7657191732
93,Indústria,1543.87605644857
93,Comércio,2439.78077042294
93,Transporte de Carga,114.162304129435
93,Transporte de Passageiros,2148.82258779366
93,Creditícios Financeiro,3193.26746999907
93,Pessoais,761.900562001794
93,Alimentação,1142.77280852816
93,Saúde,701.04681073387
93,Educação,2455.61729297258
93,Especializado,3475.46786360616
93,Administração Pública,2429.74279639103
93,Outros,8880.53787985321
94,Agrícola,0
94,Construção Civil,523.932463001045
94,Indústria,468.94400379284
94,Comércio,4451.35464719359
94,Transporte de Carga,0
94,Transporte de Passageiros,689.88462932745
94,Creditícios Financeiro,279.367317600399
94,Pessoais,320.771672363883
94,Alimentação,2705.71643868804
94,Saúde,1593.73610547587
94,Educação,310.218054053076
94,Especializado,3049.08914291833
94,Administração Pública,891.834316654043
94,Outros,4276.43082249627
95,Agrícola,0
95,Construção Civil,455.449576342859
95,Indústria,133.645798363636
95,Comércio,595.780744509535
95,Transporte de Carga,0
95,Transporte de Passageiros,90.0292949500002
95,Creditícios Financeiro,0
95,Pessoais,964.195938881717
95,Alimentação,269.394748350001
95,Saúde,580.404461341909
95,Educação,758.348188695257
95,Especializado,1386.96530697148
95,Administração Pública,0
95,Outros,4414.35552977599
96,Agrícola,0
96,Construção Civil,1828.36556305967
96,Indústria,0
96,Comércio,789.832569300308
96,Transporte de Carga,0
96,Transporte de Passageiros,237.797533041096
96,Creditícios Financeiro,62.5886075139233
96,Pessoais,18.8798914148937
96,Alimentação,333.754873722551
96,Saúde,567.862665154212
96,Educação,864.650273410798
96,Especializado,2135.14129211036
96,Administração Pública,950.152433032367
96,Outros,4189.71107251874
97,Agrícola,0
97,Construção Civil,188.390175841854
97,Indústria,227.261050493048
97,Comércio,2611.77939604443
97,Transporte de Carga,0
97,Transporte de Passageiros,150.76649876797
97,Creditícios Financeiro,716.872864859383
97,Pessoais,402.885373559026
97,Alimentação,1468.85937701576
97,Saúde,859.481918314966
97,Educação,616.332462640198
97,Especializado,2572.53398942767
97,Administração Pública,94.1826549643221
97,Outros,4029.48023655061
98,Agrícola,0
98,Construção Civil,101.772215093023
98,Indústria,2453.53276782819
98,Comércio,719.400140016373
98,Transporte de Carga,1714.36041121987
98,Transporte de Passageiros,0
98,Creditícios Financeiro,384.917852307692
98,Pessoais,0
98,Alimentação,748.106151412041
98,Saúde,6.21834720000001
98,Educação,437.120378882353
98,Especializado,621.123444097373
98,Administração Pública,537.557925082482
98,Outros,776.33544370863
99,Agrícola,0
99,Construção Civil,403.509454552263
99,Indústria,6809.25478386788
99,Comércio,1767.57527558685
99,Transporte de Carga,1599.35829291724
99,Transporte de Passageiros,682.729674849432
99,Creditícios Financeiro,1024.70663841279
99,Pessoais,505.153832446373
99,Alimentação,258.095994402985
99,Saúde,222.643201495735
99,Educação,282.756501444931
99,Especializado,3855.57524159451
99,Administração Pública,1131.41415602745
99,Outros,4393.45021529215
100,Agrícola,0
100,Construção Civil,1271.20319426532
100,Indústria,1282.69617937844
100,Comércio,8703.54869989338
100,Transporte de Carga,213.220753746548
100,Transporte de Passageiros,1673.59020065309
100,Creditícios Financeiro,768.400295230904
100,Pessoais,1396.75604015256
100,Alimentação,977.999818446463
100,Saúde,1922.14109431841
100,Educação,1940.58385931443
100,Especializado,6810.60634573029
100,Administração Pública,1587.36158959066
100,Outros,11869.0165317746
101,Agrícola,0
101,Construção Civil,422.267731549947
101,Indústria,165.309682628866
101,Comércio,826.450553605137
101,Transporte de Carga,0
101,Transporte de Passageiros,767.770785597828
101,Creditícios Financeiro,0
101,Pessoais,190.5108247
101,Alimentação,273.562675482282
101,Saúde,1528.18846380364
101,Educação,858.654587515066
101,Especializado,1448.24147778348
101,Administração Pública,310.078416096184
